GEOID,class,value,year
13057090904,21,2323.956862745098,2001
13057090905,31,120.0,2001
13057090905,95,6.0,2001
13057090905,11,11.0,2001
13057090905,52,3.0,2001
13057090905,71,50.0,2001
13057090905,24,106.0,2001
13057090905,90,176.0666666666667,2001
13057090905,22,532.9254901960785,2001
13057090905,41,428.35294117647067,2001
13057090905,23,236.98039215686273,2001
13057090905,81,78.0,2001
13057090905,42,442.8039215686275,2001
13057090905,43,193.23921568627452,2001
13057090905,21,1047.8235294117644,2001
13057091007,31,121.0,2001
13057091007,11,1115.7254901960791,2001
13057091007,52,12.0,2001
13057091007,71,23.0,2001
13057091007,24,54.0,2001
13057091007,90,26.0,2001
13057091007,22,1331.8078431372548,2001
13057091007,42,1589.5254901960784,2001
13057091007,23,235.0,2001
13057091007,81,65.0,2001
13057091007,41,1742.141176470588,2001
13057091007,43,586.156862745098,2001
13057091007,21,2041.4784313725493,2001
13057091005,31,40.0,2001
13057091005,11,3.0,2001
13057091005,52,5.0,2001
13057091005,71,111.16470588235293,2001
13057091005,24,208.9843137254902,2001
13057091005,90,10.0,2001
13057091005,22,1297.9686274509804,2001
13057091005,42,640.6745098039215,2001
13057091005,23,402.5254901960784,2001
13057091005,81,313.8352941176471,2001
13057091005,41,994.6039215686275,2001
13057091005,43,361.0,2001
13057091005,21,1715.9960784313726,2001
13113140405,31,35.0,2001
13113140405,11,347.0,2001
13113140405,95,21.0,2001
13113140405,52,74.0,2001
13113140405,71,406.0,2001
13113140405,24,55.0,2001
13113140405,90,1789.3019607843137,2001
13113140405,22,744.564705882353,2001
13113140405,42,6377.211764705882,2001
13113140405,23,140.8941176470588,2001
13113140405,81,4258.964705882353,2001
13113140405,41,3481.9686274509804,2001
13113140405,43,771.0,2001
13113140405,21,1622.4980392156863,2001
13113140304,31,31.0,2001
13113140304,11,108.0,2001
13113140304,95,7.0,2001
13113140304,52,20.0,2001
13113140304,71,78.0,2001
13113140304,24,51.0,2001
13113140304,90,683.0117647058823,2001
13113140304,22,854.0274509803921,2001
13113140304,41,2190.305882352941,2001
13113140304,81,798.964705882353,2001
13113140304,23,238.0,2001
13113140304,42,5218.003921568627,2001
13113140304,43,568.964705882353,2001
13113140304,21,1982.992156862745,2001
13113140307,52,46.0,2001
13113140307,11,327.18431372549014,2001
13113140307,95,1.0,2001
13113140307,31,42.0,2001
13113140307,71,369.92941176470583,2001
13113140307,24,104.0,2001
13113140307,90,2751.5921568627473,2001
13113140307,43,550.2862745098039,2001
13113140307,42,3240.7058823529414,2001
13113140307,81,1912.1568627450981,2001
13113140307,23,289.6156862745098,2001
13113140307,41,2026.6627450980388,2001
13113140307,22,1546.278431372549,2001
13113140307,21,3627.5803921568627,2001
13113140404,52,144.59607843137255,2001
13113140404,11,417.5529411764705,2001
13113140404,95,5.811764705882353,2001
13113140404,31,247.0,2001
13113140404,71,324.0235294117647,2001
13113140404,24,340.85490196078433,2001
13113140404,90,1131.2039215686275,2001
13113140404,22,1515.3686274509803,2001
13113140404,41,2320.4745098039216,2001
13113140404,23,619.9333333333334,2001
13113140404,81,982.5058823529412,2001
13113140404,42,2773.843137254902,2001
13113140404,43,639.6823529411765,2001
13113140404,21,1784.5098039215686,2001
13113140403,95,13.0,2001
13113140403,52,16.0,2001
13113140403,11,238.0,2001
13113140403,31,32.0,2001
13113140403,71,93.0,2001
13113140403,24,181.95686274509805,2001
13113140403,90,1569.9372549019608,2001
13113140403,43,630.0,2001
13113140403,41,1647.0,2001
13113140403,23,329.78431372549016,2001
13113140403,81,1252.0,2001
13113140403,42,4020.7254901960787,2001
13113140403,22,1434.0196078431372,2001
13113140403,21,3295.9254901960785,2001
13113140502,31,77.0,2001
13113140502,11,2071.0705882352945,2001
13113140502,95,116.21176470588236,2001
13113140502,52,188.0,2001
13113140502,71,903.8745098039216,2001
13113140502,24,15.0,2001
13113140502,90,9896.72549019608,2001
13113140502,43,2819.9568627450985,2001
13113140502,41,18582.611764705885,2001
13113140502,81,23216.45882352942,2001
13113140502,23,96.0,2001
13113140502,42,16357.129411764705,2001
13113140502,22,425.121568627451,2001
13113140502,21,1413.3098039215686,2001
13113140502,0,0.3254901960784314,2001
13113140501,31,131.0,2001
13113140501,11,3878.4235294117657,2001
13113140501,95,141.1843137254902,2001
13113140501,52,189.0,2001
13113140501,71,948.1607843137256,2001
13113140501,24,57.0,2001
13113140501,90,6337.458823529416,2001
13113140501,22,1056.921568627451,2001
13113140501,42,15993.21568627451,2001
13113140501,81,19172.603921568625,2001
13113140501,23,237.98823529411766,2001
13113140501,41,22050.972549019607,2001
13113140501,43,3289.9686274509804,2001
13113140501,21,2353.1019607843136,2001
13113140501,0,0.01568627450980392,2001
13113140408,52,26.0,2001
13113140408,11,141.41960784313727,2001
13113140408,95,53.501960784313724,2001
13113140408,31,16.027450980392157,2001
13113140408,71,124.7764705882353,2001
13113140408,90,1841.6862745098024,2001
13113140408,43,878.0745098039215,2001
13113140408,41,4461.517647058823,2001
13113140408,81,3014.337254901961,2001
13113140408,23,22.141176470588235,2001
13113140408,42,3282.4313725490197,2001
13113140408,22,554.3960784313725,2001
13113140408,21,1407.8588235294117,2001
13113140407,31,154.7843137254902,2001
13113140407,11,398.035294117647,2001
13113140407,95,16.0,2001
13113140407,52,31.0,2001
13113140407,71,400.8941176470588,2001
13113140407,24,191.9921568627451,2001
13113140407,90,1367.3411764705884,2001
13113140407,22,1483.5921568627452,2001
13113140407,41,4207.674509803921,2001
13113140407,23,553.2078431372549,2001
13113140407,81,3055.2627450980394,2001
13113140407,42,7024.176470588235,2001
13113140407,43,1029.956862745098,2001
13113140407,21,1914.1333333333332,2001
13113140102,31,112.0,2001
13113140102,11,386.2705882352941,2001
13113140102,95,34.0,2001
13113140102,52,166.0,2001
13113140102,71,269.0,2001
13113140102,24,752.0,2001
13113140102,90,3115.568627450981,2001
13113140102,22,1494.6823529411763,2001
13113140102,42,7463.266666666666,2001
13113140102,23,771.8235294117646,2001
13113140102,81,4735.235294117647,2001
13113140102,41,5646.36862745098,2001
13113140102,43,1232.6078431372548,2001
13113140102,21,3916.713725490196,2001
13113140203,31,842.8274509803922,2001
13113140203,95,74.74117647058824,2001
13113140203,11,669.6392156862745,2001
13113140203,52,84.0,2001
13113140203,71,450.0,2001
13113140203,24,92.0,2001
13113140203,90,1714.443137254902,2001
13113140203,22,1231.0156862745098,2001
13113140203,42,6744.501960784313,2001
13113140203,81,6602.69411764706,2001
13113140203,23,259.9490196078431,2001
13113140203,41,4869.596078431372,2001
13113140203,43,1185.9607843137255,2001
13113140203,21,1946.5607843137254,2001
13113140203,0,0.00392156862745098,2001
13113140406,31,0.21568627450980393,2001
13113140406,95,63.207843137254905,2001
13113140406,11,167.0313725490196,2001
13113140406,52,43.0,2001
13113140406,71,104.0,2001
13113140406,24,279.1843137254902,2001
13113140406,90,1996.372549019608,2001
13113140406,43,515.0,2001
13113140406,41,1596.1333333333332,2001
13113140406,81,2093.9882352941177,2001
13113140406,23,446.07843137254906,2001
13113140406,42,2483.7999999999997,2001
13113140406,22,1070.8901960784315,2001
13113140406,21,2037.7686274509804,2001
13113140303,31,54.0,2001
13113140303,11,1054.580392156863,2001
13113140303,95,9.0,2001
13113140303,52,218.0,2001
13113140303,71,62.67843137254902,2001
13113140303,24,957.0,2001
13113140303,90,1508.9647058823532,2001
13113140303,22,1760.3450980392156,2001
13113140303,42,2430.8627450980393,2001
13113140303,23,1239.164705882353,2001
13113140303,81,826.8980392156863,2001
13113140303,41,978.8274509803922,2001
13113140303,43,374.9019607843137,2001
13113140303,21,2115.3843137254903,2001
13113140303,0,0.00784313725490196,2001
13113140101,31,65.0,2001
13113140101,11,817.450980392157,2001
13113140101,95,78.58039215686274,2001
13113140101,52,70.52156862745097,2001
13113140101,71,334.1411764705882,2001
13113140101,24,136.0,2001
13113140101,90,3134.564705882353,2001
13113140101,22,2099.9764705882353,2001
13113140101,23,367.32156862745103,2001
13113140101,41,11665.070588235296,2001
13113140101,81,8228.0,2001
13113140101,42,9592.078431372549,2001
13113140101,43,2414.341176470589,2001
13113140101,21,3511.564705882353,2001
13113140306,31,51.0,2001
13113140306,11,53.0,2001
13113140306,95,7.0,2001
13113140306,52,21.0,2001
13113140306,71,315.0,2001
13113140306,24,426.0,2001
13113140306,90,2657.5019607843146,2001
13113140306,22,1566.43137254902,2001
13113140306,42,1605.9882352941179,2001
13113140306,23,583.7647058823528,2001
13113140306,81,726.2235294117647,2001
13113140306,41,1268.0823529411764,2001
13113140306,43,236.0,2001
13113140306,21,2601.850980392157,2001
13113140306,0,0.027450980392156862,2001
13113140204,52,66.4,2001
13113140204,95,73.77254901960785,2001
13113140204,11,881.5607843137254,2001
13113140204,31,17.0,2001
13113140204,71,210.78039215686275,2001
13113140204,24,117.0,2001
13113140204,90,3308.3490196078433,2001
13113140204,43,2362.3176470588237,2001
13113140204,41,10093.02745098039,2001
13113140204,82,112.0,2001
13113140204,81,11669.862745098037,2001
13113140204,23,236.0,2001
13113140204,42,11435.45882352941,2001
13113140204,22,1187.5607843137257,2001
13113140204,21,1419.4117647058822,2001
13113140206,52,36.0,2001
13113140206,11,513.0,2001
13113140206,31,66.17254901960784,2001
13113140206,71,160.0,2001
13113140206,24,62.0,2001
13113140206,90,120.0,2001
13113140206,43,936.9686274509804,2001
13113140206,41,3087.972549019608,2001
13113140206,23,253.9686274509804,2001
13113140206,81,1756.0,2001
13113140206,42,3764.8745098039217,2001
13113140206,22,1421.9333333333334,2001
13113140206,21,1733.4039215686273,2001
13113140305,31,51.0,2001
13113140305,11,700.0,2001
13113140305,95,11.184313725490195,2001
13113140305,52,179.0,2001
13113140305,71,1101.0274509803921,2001
13113140305,24,24.0,2001
13113140305,90,2115.360784313725,2001
13113140305,22,836.870588235294,2001
13113140305,42,6273.941176470588,2001
13113140305,23,205.0,2001
13113140305,81,4033.7764705882355,2001
13113140305,41,8980.184313725491,2001
13113140305,43,1218.6941176470589,2001
13113140305,21,1035.0588235294117,2001
13113140208,31,905.0,2001
13113140208,11,576.7450980392157,2001
13113140208,95,15.984313725490196,2001
13113140208,52,115.0,2001
13113140208,71,582.0,2001
13113140208,24,238.0,2001
13113140208,90,1211.2666666666667,2001
13113140208,23,642.0470588235294,2001
13113140208,43,524.6980392156863,2001
13113140208,41,4023.1098039215685,2001
13113140208,81,1056.9411764705883,2001
13113140208,42,4396.392156862745,2001
13113140208,22,1173.6313725490195,2001
13113140208,21,1390.5176470588235,2001
13113140207,31,16.0,2001
13113140207,95,4.0,2001
13113140207,11,754.0,2001
13113140207,52,52.0,2001
13113140207,71,178.0,2001
13113140207,24,85.0,2001
13113140207,90,150.37254901960785,2001
13113140207,43,348.8,2001
13113140207,23,370.02745098039213,2001
13113140207,42,646.2705882352941,2001
13113140207,81,135.0,2001
13113140207,41,865.6117647058824,2001
13113140207,22,1474.3607843137256,2001
13113140207,21,2029.011764705882,2001
13067030319,11,582.4156862745101,2001
13067030319,95,19.0,2001
13067030319,31,1.0,2001
13067030319,71,38.99607843137255,2001
13067030319,24,68.0,2001
13067030319,90,69.0,2001
13067030319,22,776.6431372549021,2001
13067030319,41,3430.6980392156865,2001
13067030319,23,165.9921568627451,2001
13067030319,81,217.0,2001
13067030319,42,403.0,2001
13067030319,43,230.0,2001
13067030319,21,1075.9960784313726,2001
13067031503,31,44.0,2001
13067031503,11,110.0,2001
13067031503,95,2.0,2001
13067031503,52,30.0,2001
13067031503,71,93.9921568627451,2001
13067031503,24,45.0,2001
13067031503,90,534.0,2001
13067031503,22,1322.2784313725488,2001
13067031503,42,2308.9882352941177,2001
13067031503,23,135.63529411764705,2001
13067031503,81,684.0509803921568,2001
13067031503,41,1800.9372549019608,2001
13067031503,43,636.0,2001
13067031503,21,2504.2235294117645,2001
13067031505,31,97.0,2001
13067031505,11,35.0,2001
13067031505,95,3.0,2001
13067031505,52,32.0,2001
13067031505,71,71.0,2001
13067031505,24,188.0,2001
13067031505,90,782.3764705882355,2001
13067031505,22,1534.7882352941172,2001
13067031505,42,1325.227450980392,2001
13067031505,23,534.4823529411765,2001
13067031505,81,598.4941176470588,2001
13067031505,41,1340.1490196078428,2001
13067031505,43,414.0,2001
13067031505,21,1898.3372549019607,2001
13067030331,71,8.0,2001
13067030331,24,11.0,2001
13067030331,90,12.0,2001
13067030331,21,2075.113725490196,2001
13067030331,22,689.6666666666667,2001
13067030331,42,873.9490196078432,2001
13067030331,23,98.01176470588236,2001
13067030331,81,156.0,2001
13067030331,41,737.0,2001
13067030331,43,559.0,2001
13067030331,11,87.0,2001
13067030331,31,10.0,2001
13067030332,71,7.0,2001
13067030332,24,114.0,2001
13067030332,90,26.807843137254903,2001
13067030332,21,1136.1215686274509,2001
13067030332,22,491.0,2001
13067030332,41,324.34509803921566,2001
13067030332,23,132.0,2001
13067030332,81,33.05882352941177,2001
13067030332,42,262.00392156862745,2001
13067030332,43,192.17254901960786,2001
13067030332,11,42.0,2001
13067030332,31,24.0,2001
13067030333,71,9.0,2001
13067030333,24,27.0,2001
13067030333,90,90.0,2001
13067030333,21,3003.6392156862744,2001
13067030333,22,1029.0,2001
13067030333,41,767.0,2001
13067030333,81,108.93725490196078,2001
13067030333,23,164.00392156862745,2001
13067030333,42,891.0,2001
13067030333,43,457.0,2001
13067030333,11,22.0,2001
13067030333,31,15.0,2001
13067031001,52,6.0,2001
13067031001,11,39.0,2001
13067031001,31,11.392156862745098,2001
13067031001,71,150.0,2001
13067031001,24,2995.956862745098,2001
13067031001,90,3.0,2001
13067031001,22,2364.4274509803927,2001
13067031001,41,920.7372549019607,2001
13067031001,23,1976.0980392156862,2001
13067031001,81,277.9647058823529,2001
13067031001,42,1084.9411764705883,2001
13067031001,43,378.10196078431375,2001
13067031001,21,3534.0117647058823,2001
13067030320,52,15.0,2001
13067030320,11,218.65490196078426,2001
13067030320,95,5.0,2001
13067030320,31,5.0,2001
13067030320,71,49.0,2001
13067030320,24,95.74901960784314,2001
13067030320,90,149.0,2001
13067030320,22,955.6235294117648,2001
13067030320,41,3550.5333333333333,2001
13067030320,23,349.8039215686275,2001
13067030320,81,135.79215686274512,2001
13067030320,42,1054.9098039215687,2001
13067030320,43,674.8352941176471,2001
13067030320,21,1383.858823529412,2001
13067030502,71,116.0,2001
13067030502,24,1050.9411764705883,2001
13067030502,95,1.0,2001
13067030502,21,2223.0,2001
13067030502,22,1640.18431372549,2001
13067030502,42,656.0,2001
13067030502,23,1076.9882352941177,2001
13067030502,81,159.0,2001
13067030502,41,421.0,2001
13067030502,43,228.0,2001
13067030502,11,54.0,2001
13067030502,31,53.0,2001
13067030322,71,1.0,2001
13067030322,24,27.0,2001
13067030322,21,1216.9372549019608,2001
13067030322,22,296.90980392156865,2001
13067030322,41,504.0,2001
13067030322,23,67.0,2001
13067030322,81,14.0,2001
13067030322,42,591.0,2001
13067030322,43,223.0,2001
13067030322,11,62.0,2001
13067030322,31,2.0,2001
13067031307,31,40.84705882352941,2001
13067031307,11,71.0,2001
13067031307,52,6.0,2001
13067031307,71,29.0,2001
13067031307,24,131.24705882352941,2001
13067031307,90,91.0,2001
13067031307,43,508.1411764705882,2001
13067031307,41,2491.564705882353,2001
13067031307,81,124.0,2001
13067031307,23,166.68627450980392,2001
13067031307,42,1224.5372549019608,2001
13067031307,22,1045.427450980392,2001
13067031307,21,2929.376470588235,2001
13067031101,24,293.95294117647063,2001
13067031101,22,654.9921568627451,2001
13067031101,41,139.0,2001
13067031101,23,426.3333333333333,2001
13067031101,81,13.0,2001
13067031101,42,95.0,2001
13067031101,43,71.0,2001
13067031101,21,773.8705882352941,2001
13067031101,31,1.0,2001
13067030318,31,17.0,2001
13067030318,11,212.7019607843136,2001
13067030318,52,3.0,2001
13067030318,71,18.0,2001
13067030318,24,72.0,2001
13067030318,90,2.0,2001
13067030318,43,717.1137254901961,2001
13067030318,42,1135.0823529411764,2001
13067030318,81,507.2078431372549,2001
13067030318,23,548.8509803921569,2001
13067030318,41,1656.219607843137,2001
13067030318,22,1958.6509803921572,2001
13067030318,21,3267.0000000000005,2001
13067030336,31,9.0,2001
13067030336,11,210.82745098039214,2001
13067030336,52,1.0,2001
13067030336,71,31.0,2001
13067030336,24,143.0,2001
13067030336,90,52.521568627450975,2001
13067030336,22,1338.321568627451,2001
13067030336,41,761.2745098039215,2001
13067030336,23,303.25098039215686,2001
13067030336,81,40.0,2001
13067030336,42,564.9254901960785,2001
13067030336,43,329.0705882352941,2001
13067030336,21,2175.3372549019605,2001
13067030103,52,70.0,2001
13067030103,11,1312.0,2001
13067030103,95,37.0,2001
13067030103,31,520.0901960784313,2001
13067030103,71,212.49803921568628,2001
13067030103,24,508.8627450980392,2001
13067030103,90,220.8470588235294,2001
13067030103,22,1833.7058823529412,2001
13067030103,42,3659.321568627451,2001
13067030103,23,745.3058823529412,2001
13067030103,81,885.1058823529412,2001
13067030103,41,1765.1019607843136,2001
13067030103,43,496.09803921568624,2001
13067030103,21,2544.901960784314,2001
13067030504,31,1.0,2001
13067030504,11,20.0,2001
13067030504,52,7.0,2001
13067030504,71,27.0,2001
13067030504,24,204.0,2001
13067030504,90,25.0,2001
13067030504,22,1077.7803921568627,2001
13067030504,42,499.0,2001
13067030504,23,361.9568627450981,2001
13067030504,81,57.0,2001
13067030504,41,1116.9882352941177,2001
13067030504,43,478.0,2001
13067030504,21,1678.1098039215685,2001
13067031110,24,116.94509803921568,2001
13067031110,22,490.61568627450976,2001
13067031110,23,179.74509803921566,2001
13067031110,41,153.0,2001
13067031110,81,16.0,2001
13067031110,42,63.0,2001
13067031110,43,97.0,2001
13067031110,21,791.1529411764706,2001
13067031110,31,1.0,2001
13067030101,31,225.6235294117647,2001
13067030101,11,3196.6784313725493,2001
13067030101,95,46.0,2001
13067030101,52,162.0,2001
13067030101,71,428.4588235294118,2001
13067030101,24,219.60784313725492,2001
13067030101,90,479.0,2001
13067030101,22,1511.9450980392157,2001
13067030101,42,12506.960784313727,2001
13067030101,23,357.69803921568626,2001
13067030101,81,1731.7921568627453,2001
13067030101,41,4973.2235294117645,2001
13067030101,43,2165.3882352941177,2001
13067030101,21,2347.58431372549,2001
13067030328,71,5.0,2001
13067030328,24,150.0,2001
13067030328,90,4.211764705882353,2001
13067030328,21,2208.027450980392,2001
13067030328,22,1048.137254901961,2001
13067030328,41,584.7215686274509,2001
13067030328,23,266.9450980392157,2001
13067030328,81,27.0,2001
13067030328,42,640.850980392157,2001
13067030328,43,222.47058823529414,2001
13067030328,11,140.0,2001
13067030328,31,5.0,2001
13067030209,31,42.84705882352941,2001
13067030209,11,198.53725490196078,2001
13067030209,95,5.0,2001
13067030209,52,58.0,2001
13067030209,71,102.0,2001
13067030209,24,42.0,2001
13067030209,90,230.0,2001
13067030209,22,1366.9882352941177,2001
13067030209,23,176.89411764705883,2001
13067030209,81,1908.2431372549022,2001
13067030209,41,2856.0,2001
13067030209,42,2413.972549019608,2001
13067030209,43,1039.0901960784313,2001
13067030209,21,2358.0666666666666,2001
13067030214,52,22.0,2001
13067030214,11,47.0,2001
13067030214,31,209.0,2001
13067030214,71,104.0,2001
13067030214,24,47.0,2001
13067030214,90,25.0,2001
13067030214,22,1280.0588235294117,2001
13067030214,23,174.9921568627451,2001
13067030214,41,1918.3725490196077,2001
13067030214,81,338.0235294117647,2001
13067030214,42,2335.6980392156865,2001
13067030214,43,651.0156862745098,2001
13067030214,21,2299.9529411764706,2001
13067030215,31,16.0,2001
13067030215,11,13.0,2001
13067030215,52,2.984313725490196,2001
13067030215,71,65.0,2001
13067030215,24,31.0,2001
13067030215,90,28.0,2001
13067030215,22,1461.9137254901962,2001
13067030215,23,160.0705882352941,2001
13067030215,41,695.9607843137255,2001
13067030215,81,106.0,2001
13067030215,42,802.8745098039216,2001
13067030215,43,305.0,2001
13067030215,21,2067.9411764705883,2001
13067030334,71,3.0,2001
13067030334,24,184.0,2001
13067030334,21,1392.3607843137256,2001
13067030334,22,672.9921568627451,2001
13067030334,41,152.0,2001
13067030334,23,204.0,2001
13067030334,81,56.0,2001
13067030334,42,164.0,2001
13067030334,43,179.0,2001
13067030334,11,22.0,2001
13067030335,71,5.0,2001
13067030335,24,2.0,2001
13067030335,90,15.341176470588236,2001
13067030335,21,1983.0274509803921,2001
13067030335,43,348.84705882352944,2001
13067030335,41,763.9960784313726,2001
13067030335,23,65.0,2001
13067030335,81,32.0,2001
13067030335,42,509.99607843137255,2001
13067030335,22,458.8392156862745,2001
13067030335,11,91.0,2001
13067030337,71,5.0,2001
13067030337,24,52.0,2001
13067030337,90,14.0,2001
13067030337,21,1698.8392156862744,2001
13067030337,43,209.0,2001
13067030337,41,450.8705882352941,2001
13067030337,23,191.0,2001
13067030337,81,30.0,2001
13067030337,42,317.9764705882353,2001
13067030337,22,622.8627450980392,2001
13067030337,11,120.0,2001
13067030337,31,2.0,2001
13067030339,71,13.874509803921569,2001
13067030339,24,304.12549019607843,2001
13067030339,90,3.0,2001
13067030339,21,402.09411764705885,2001
13067030339,22,425.03137254901964,2001
13067030339,41,1452.478431372549,2001
13067030339,23,398.3803921568628,2001
13067030339,81,7.0,2001
13067030339,42,57.0,2001
13067030339,43,47.0,2001
13067030339,11,342.3803921568627,2001
13067030339,31,2.0,2001
13067030310,52,6.0,2001
13067030310,11,56.36862745098039,2001
13067030310,31,2.0,2001
13067030310,71,68.0,2001
13067030310,24,176.49411764705883,2001
13067030310,90,58.08235294117647,2001
13067030310,22,1211.5254901960784,2001
13067030310,42,1147.1333333333332,2001
13067030310,23,273.6470588235294,2001
13067030310,81,197.13333333333333,2001
13067030310,41,885.3450980392157,2001
13067030310,43,552.7058823529412,2001
13067030310,21,2646.2627450980394,2001
13067030311,71,49.99607843137255,2001
13067030311,24,235.0,2001
13067030311,90,36.0,2001
13067030311,21,2475.070588235294,2001
13067030311,22,1190.2588235294115,2001
13067030311,41,592.0196078431372,2001
13067030311,23,503.89803921568625,2001
13067030311,81,297.0,2001
13067030311,42,1149.0274509803921,2001
13067030311,43,460.0,2001
13067030311,11,150.0,2001
13067030311,31,170.0,2001
13067030312,52,17.0,2001
13067030312,11,39.0,2001
13067030312,95,3.0,2001
13067030312,31,10.0,2001
13067030312,71,28.0,2001
13067030312,24,203.9921568627451,2001
13067030312,90,16.0,2001
13067030312,43,541.0,2001
13067030312,23,313.8941176470588,2001
13067030312,42,969.0039215686274,2001
13067030312,81,188.0,2001
13067030312,41,622.0,2001
13067030312,22,1250.0,2001
13067030312,21,2979.0039215686274,2001
13067030104,52,16.741176470588236,2001
13067030104,11,9.0,2001
13067030104,31,30.0,2001
13067030104,71,53.64705882352941,2001
13067030104,24,106.13333333333334,2001
13067030104,90,96.78823529411764,2001
13067030104,43,274.1764705882353,2001
13067030104,42,543.6627450980392,2001
13067030104,23,166.51764705882348,2001
13067030104,81,69.0,2001
13067030104,41,470.6941176470588,2001
13067030104,22,554.0862745098037,2001
13067030104,21,829.6941176470589,2001
13067030104,0,32.01176470588235,2001
13067030313,31,6.0,2001
13067030313,11,30.0,2001
13067030313,95,2.0,2001
13067030313,52,3.0,2001
13067030313,71,40.0,2001
13067030313,24,222.0078431372549,2001
13067030313,90,344.0,2001
13067030313,22,1609.8666666666668,2001
13067030313,42,945.0,2001
13067030313,81,165.0078431372549,2001
13067030313,23,369.1372549019608,2001
13067030313,41,1038.0,2001
13067030313,43,364.0,2001
13067030313,21,2666.0549019607843,2001
13067030340,71,6.0,2001
13067030340,24,92.0,2001
13067030340,21,1312.0823529411766,2001
13067030340,22,570.0078431372549,2001
13067030340,42,333.0,2001
13067030340,23,163.0,2001
13067030340,81,65.02745098039216,2001
13067030340,41,651.0,2001
13067030340,43,197.0,2001
13067030340,11,3.0,2001
13067030340,31,5.0,2001
13067030343,31,16.0,2001
13067030343,11,69.70980392156864,2001
13067030343,52,1.0,2001
13067030343,71,29.0,2001
13067030343,24,11.0,2001
13067030343,90,10.0,2001
13067030343,22,806.0470588235294,2001
13067030343,41,595.9019607843136,2001
13067030343,23,116.05098039215686,2001
13067030343,81,11.0,2001
13067030343,42,263.9450980392157,2001
13067030343,43,327.1294117647058,2001
13067030343,21,1447.721568627451,2001
13067030228,71,120.0,2001
13067030228,24,1055.0,2001
13067030228,90,46.0,2001
13067030228,21,1380.4117647058824,2001
13067030228,22,1116.043137254902,2001
13067030228,41,851.0,2001
13067030228,81,330.0235294117647,2001
13067030228,23,942.8666666666667,2001
13067030228,42,1262.0156862745098,2001
13067030228,43,182.0,2001
13067030228,11,159.0,2001
13067030228,31,81.0,2001
13067030230,31,252.28627450980392,2001
13067030230,11,426.0,2001
13067030230,95,6.0,2001
13067030230,52,17.0,2001
13067030230,71,236.81176470588235,2001
13067030230,24,824.0,2001
13067030230,90,44.57254901960784,2001
13067030230,22,1673.7921568627453,2001
13067030230,23,967.929411764706,2001
13067030230,81,1774.7921568627453,2001
13067030230,41,3847.596078431373,2001
13067030230,42,2668.862745098039,2001
13067030230,43,484.69019607843137,2001
13067030230,21,1386.321568627451,2001
13067030231,95,1.0,2001
13067030231,52,32.0,2001
13067030231,11,182.0,2001
13067030231,31,34.89019607843137,2001
13067030231,71,106.23529411764706,2001
13067030231,24,100.0,2001
13067030231,90,7.0,2001
13067030231,22,1369.1411764705883,2001
13067030231,41,3141.305882352941,2001
13067030231,23,154.1058823529412,2001
13067030231,81,1202.0470588235294,2001
13067030231,42,2799.6352941176474,2001
13067030231,43,1079.9725490196079,2001
13067030231,21,2852.070588235294,2001
13067031114,24,279.0,2001
13067031114,21,666.0,2001
13067031114,22,447.9843137254902,2001
13067031114,41,58.0,2001
13067031114,23,458.0549019607843,2001
13067031114,42,53.0,2001
13067031114,43,16.0,2001
13067031114,11,2.0,2001
13067031313,31,279.15294117647056,2001
13067031313,95,8.0,2001
13067031313,11,140.34117647058827,2001
13067031313,52,28.0,2001
13067031313,71,212.06666666666666,2001
13067031313,24,480.6509803921569,2001
13067031313,90,167.0,2001
13067031313,22,1874.4823529411765,2001
13067031313,42,1341.372549019608,2001
13067031313,23,1040.0941176470587,2001
13067031313,81,366.6078431372549,2001
13067031313,41,6135.874509803923,2001
13067031313,43,398.0,2001
13067031313,21,2098.4196078431373,2001
13067031312,31,66.0,2001
13067031312,11,105.85882352941181,2001
13067031312,52,23.0,2001
13067031312,71,31.023529411764706,2001
13067031312,24,451.7803921568627,2001
13067031312,90,590.0,2001
13067031312,22,1334.156862745098,2001
13067031312,41,3741.2274509803924,2001
13067031312,23,550.1529411764706,2001
13067031312,81,228.36862745098037,2001
13067031312,42,2202.0,2001
13067031312,43,528.0,2001
13067031312,21,1989.7372549019608,2001
13067031506,11,57.0,2001
13067031506,95,1.0,2001
13067031506,31,6.0,2001
13067031506,71,89.0078431372549,2001
13067031506,24,79.0,2001
13067031506,90,199.0,2001
13067031506,22,1306.0549019607843,2001
13067031506,41,1318.329411764706,2001
13067031506,23,202.07450980392156,2001
13067031506,81,970.4274509803921,2001
13067031506,42,1689.8235294117649,2001
13067031506,43,528.0,2001
13067031506,21,1877.7764705882355,2001
13067030219,52,75.0,2001
13067030219,11,177.38823529411764,2001
13067030219,95,3.0,2001
13067030219,31,180.0,2001
13067030219,71,681.0,2001
13067030219,24,27.0,2001
13067030219,90,460.0,2001
13067030219,43,1801.7098039215687,2001
13067030219,41,4658.639215686275,2001
13067030219,81,1129.4980392156863,2001
13067030219,23,258.0,2001
13067030219,42,4995.568627450981,2001
13067030219,22,1546.7529411764704,2001
13067030219,21,2068.2392156862743,2001
13067030220,71,10.0,2001
13067030220,24,30.0,2001
13067030220,22,298.0,2001
13067030220,42,358.98039215686276,2001
13067030220,81,19.0,2001
13067030220,23,76.0,2001
13067030220,41,70.0,2001
13067030220,43,56.0,2001
13067030220,21,501.6509803921569,2001
13067030220,31,35.0,2001
